321	230.0	3	42.4	3	Poznań Jeżyce ul. Mylna	Polecam na sprzedaż mieszkanie 3 pokojowe w niedalekim sąsiedztwie ul. Dąbrowskiego położone na ul. Mylnej. Idealna lokalizacja na mieszkanie pod inwestycje lub na wynajem dla studentów. Mieszkanie składa się z przejściowego salonu dwóch...	 trzecie
322	200.0	1	29.0	2	Poznań Grunwald	UWAGA! OFERTA W PROGRAMIE 0% PROWIZJI . KOSZTY UMOWY POŚREDNICTWA PONOSI WŁAŚCICIEL NIERUCHOMOŚCI. | Na sprzedaż nowe mieszkanie z możliwością dodania tarasu o powierzchni 12 m2 wydzielenia małej sypialni. Wewnątrz 2 okna balkonowe o...	 drugie
323	310.0	3	65.0	4	Poznań Piątkowo ul. Os. Wichrowe Wzgórze	MIESZKANIE W PROGRAMIE MDM ZAŁATWIAMY WSZYSTKIE FORMALNOŚCI ZA CIEBIE Atrakcyjne duże mieszkanie o powierzchni 64m2 położone na os. Zwycięstwa na Winogradach - zielonej dzielnicy z świetną komunikacją. Polecam bardzo ładne zadbane mieszkanie...	 czwarte
324	325.0	3	61.0	3	Poznań Ogrody	Polecamy na sprzedaż bardzo ładnie położone mieszkanie 3-pokojowe na Ogrodach na trzecim piętrze w bloku 4-piętrowym.Mieszkanie składa się z trzech niezależnych pokoi kuchni łazienki i WC. W pobliżu znajduje się pętla tramwajowa i przystanki...	 trzecie
325	225.0	2	42.2	10	Poznań Grunwald Os. Kopernika ul. Newtona	Mieszkanie 2-pokojowe w bloku na ul. Newtona. Mieszkanie znajduje się na 10 piętrze. Budynek z nową elewacją wymienione piony wodno-kan w budynku 2 windy. Układ mieszkania: 2 niezależne pokoje (ok 18m2 z balkonem; 10m2) oddzielna kuchnia z...	 dziesiate
326	249.99900000000002	3	54.0	1	Plewiska Rosnowo Komorniki Poznań Rosnowo	Nowa Inwestycja Komorniki – Rosnowo pod Poznaniem MDM !! Wyjątkowo Atrakcyjna Oferta Nieruchomości w PROMOCYJNEJ CENIE OD 219 999 00 zł !!!! z Ogrodem w podwyższonym standardzie deweloperskim; Nowoczesne Deweloperskie Ekonomiczne i Funkcjonalne...	 pierwsze
327	279.0	3	64.0	7	Poznań Rataje ul. Os. Orła Białego	Kupując z pośrednikiem - kupujesz bezpiecznie z ubezpieczeniem OC od transakcji. Zapraszam do zapoznania się z ofertą sprzedaży 3-pokojowego mieszkania zlokalizowanego w wysokim budynku z windą na os. Orła Białego (Rataje). Powierzchnia...	 siodme
328	438.691	3	77.4	2	Poznań Grunwald ul. Kamiennogórska	Mieszkać wśród spokojnej zieleni czy dać się porwać rytmowi miasta? Trudny wybór ale nie musi Cię dotyczyć jeśli zamieszkasz na Młodym Grunwaldzie! Poznaj miejsce dzięki któremu skorzystasz z wygód miasta i ciszy Lasku Marcelińskiego! Zrób...	 drugie
329	340.0	3	65.0	2	Poznań Winogrady ul. Kosmonautów	WINOGRADY - funkcjonalne mieszkanie na II piętrze. Zaletami nieruchomości są: lokalizacja i rozkład pomieszczeń. Lokalizacja przy rondzie Solidarności i funkcjonale 3-pokojowe mieszkanie przerobione z 4 potwierdzają atrakcyjność nieruchomości....	 drugie
330	257.76599999999996	2	43.0	3	Poznań Stare Miasto Winogrady Wilczak ul. Hawelańska Serbska Wilczak	OFERTA ZWOLNIONA Z PROWIZJI OD KUPUJĄCEGO! OFERTA 0%! Oferta z rynku pierwotnego. Dostępne mieszkania w metrażach od 43 m2 do 78 m2. Osiedle zbudowane w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów...	 trzecie
331	431.865	3	68.55	2	Poznań Nowe Miasto ul. Milczańska	0% od kupującego!!! MALTA FOUNTAIN - 0% od kupującego - ZADZWOŃ I ZAPYTAJ O SZCZEGÓŁY OFERTY! MALTA FOUNTAIN to nowa inwestycja mieszkaniowa na mapie Poznania zlokalizowana w najbardziej atrakcyjnej części dzielnicy Nowe Miasto przy ul....	 drugie
332	399.0	4	86.0	2	Poznań Nowe Miasto ul. Ziemowita	Miejsce położone bardzo blisko centrum ale nigdy nie poczujesz się tu jak w mieście. Polecam elegancki apartament położony w kompleksie nowych bloków ul.Ziemowita- dzielnica Nowe Miasto-Antoninek w Poznaniu. Mieszkanie znajduje się w nowym bloku...	 drugie
333	329.999	4	74.96	1	Poznań Grunwald Junikowo	NOWA ATRAKCYJNA INWESTYCJA W PLEWISKACH OBJĘTA PROGRAMEM MDM !!! obejmująca zamknięte osiedle mieszkań w zabudowie szeregowej zlokalizowanych w cichej i spokojnej okolicy Plewisk niespełna 2km od granicy Poznania. Wszystkie mieszkania posiadają...	 pierwsze
334	300.0	3	73.4	2	Poznań Grunwald ul. Hetmańska	Rozkładowe ciche mieszkanie na drugim piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Grunwald. Trzy pokoje okna wychodzące na północ południe wschód zachód; widok na inne budynki. Standard wykończenia: Ściany - boazeria glazura ...	 drugie
335	390.0	4	130.0	1	Poznań Wilda ul. 28 Czerwca	Oferuję do sprzedania mieszkanie w kamienicy położone na pierwszym piętrze na poznańskiej Wildzie. Lokal składa się z czterech pokoi kuchni łazienki garderoby i korytarza. Można wyodrębnić piąty pokój dzieląc 35 metrowy salon. Mieszkanie ma...	 pierwsze
336	219.99900000000002	3	47.0	1	Plewiska Rosnowo Komorniki Poznań	Pragniemy Zaproponować Państwu Nową Inwestycję Ceny Promocyjne!!! Wyjątkowo Atrakcyjną Ofertę Nieruchomości w PROMOCYJNEJ CENIE OD 219 999 00 zł !!!! Mieszkanie Ogród Parking teren Ogrodzony Bezpieczny!! Nowoczesne Deweloperskie Mieszkania 3-...	 pierwsze
337	259.0	2	98.96	1	Poznań Wilda ul. Czwartaków	Polecam do sprzedaży ciekawy lokal w willi przy ul. Czwartaków w Poznaniu. Całość ma powierzchnię 98.96 m2.W tej chwili funkcjonuje jako 3 odrębne kawalerki ! Doskonała inwestycja na wynajem ! Mieszkanie na parterze ma powierzchnię 67 m2....	 pierwsze
338	299.0	2	49.0	2	Poznań Naramowice	Polecamy!!! Lokal w pełni umeblowany o bardzo dobrym układzie na który składa się salon z balkonem i aneksem kuchennym (z możliwością zabudowania przy niewielkim wkładzie finansowym i uzyskania osobnego pomieszczenia) sypialnia przedpokój i...	 drugie
339	190.0	1	37.5	1	Poznań Grunwald Plewiska ul. Szałwiowa	Na sprzedaż zadbane czyste mieszkanie na Plewiskach w nowoczesnym budynku z przestronnym ogrodem i miejscem parkingowym dla każdego lokatora. Ofertowana nieruchomość znajduje sie w willi miejskiej z 2001 roku znajdującej się przy ulicy...	 pierwsze
340	379.0	3	74.0	1	Poznań Ogrody Centrum Jeżyce Grunwald ul. 2 Poziomowy Apartament Z Ogródkiem	Mili Państwo. Zapraszam do wnętrza bardzo przytulnej nieruchomości położonej w jednej z lepszych dzielnic Poznania OGRODY w pobliżu ulicy Pięknej. Najbliższe otoczenie to domy w zabudowie willowej piękne starodrzew i pełen dostęp do...	 pierwsze
341	230.0	2	53.86	1	Poznań Wilda ul. Rolna	Witam i polecam przestronne mieszkanie 2 pokojowe w bloku z cegły- z lat 60 ych budynek 6 piętrowy- po termoizolacji z windą . Lokal na 2 piętrze są to dwa pokoje o wielkości 18 i 12 mkw oraz jasna kuchnia z oknem. Doskonałe położenie- dobry...	 pierwsze
342	217.03	2	39.46	1	Poznań Wilda ul. Rolna 37 I 39	Nieruchomości Mieszkania Nieruchomości Mieszkania	 pierwsze
343	214.0	2	38.0	1	Poznań Winogrady Piątkowo Sołacz ul. Przyjaźni Os.	POLECAM NA SPRZEDAŻ Komfortowe mieszkanie na 1 piętrze z widokiem na teren zielony. Dwa niezależne pokoje. Okna skierowane na wschód. Cicha i spokojna okolica. Dobra i szybka komunikacja tramwaje autobusy PST. Blisko centrum. Do...	 pierwsze
344	150.0	1	27.0	1	Poznań Poznań-Wilda	Na sprzedaż kawalerka położona na parterze w odnowionej kamienicy zaledwie 400 m od Rynku Wildeckiego. Stan: do wykończenia. Mieszkanie o powierzchni 27 03 m2 składa się z: korytarz - 3 93 m2 pokój - 13 65 m2 kuchnia - 7 40 m2 łazienka -...	 pierwsze
345	222.0	2	38.0	1	Poznań Winogrady Piątkowo Sołacz Centrum Naramow ul. Kosmonautów - Po Remoncie!!!	BEZPIECZNA TRANSAKCJA JEDYNIE Z DOŚWIADCZONYM I LICENCJONOWANYM POŚREDNIKIEM!!! 100 % SATYSFAKCJI Z ZAKUPU!!! Polecam do zakupu 2 pokojowe mieszkanie położone na Winogradach ( os. Kosmonautów ). Na 38 m2 składają się dwa ustawne i...	 pierwsze
346	240.0	2	39.0	2	Poznań Wilda Dębiec ul. Czeremchowa	Oferuję na sprzedaż dwupokojowe mieszkanie przy ul. Czeremchowa. Mieszkanie jest w stanie deweloperskim. Mieszkanie na drugim piętrze czteropiętrowego bloku z 2015 roku. Mieszkanie składa się z dwóch pokoi kuchni łazienki przedpokoju o...	 drugie
347	185.0	2	49.8	1	Poznań Starołęka ul. Głuszyna	Zapraszam do zapoznania się z ofertą sprzedaży mieszkania w spokojnej i bezpiecznej okolicy. Oferta idealna dla osób ceniących sobie komfortową przestrzeń w mieszkaniu. Mieszkanie dostępne w programie MDM ! Powierzchnię 49 8m2 tworzą: - Pokój z...	 pierwsze
348	264.0	2	48.27	3	Poznań Naramowice	Polecam na sprzedaż mieszkanie 2-pokojowe na poznańskich Naramowicach w budynku z 2006 roku. Dużym plusem lokalizacji jest bliskość terenów zielonych przy Strumieniu Różanym i Warcie a także cisza i spokój. Lokal znajduje się na 3 piętrze...	 trzecie
349	577.0	2	57.0	3	Poznań Grunwald ul. Wojskowa Aleja Kasztanowa City Park Grun	OFERTA LICENCJONOWANEGO POŚREDNIKA - kupujesz bezpiecznie z ubezpieczeniem OC od transakcji. MIESZKANIE w nowoczesnym kompleksie APARTAMENTOWCÓW - KASZTANOWA ALEJA -. LOKALIZACJA - Położone na Grunwaldzie w centrum biznesu kultury i...	 trzecie
350	333.06	2	79.3	2	Poznań Centrum ul. Mostowa	Rozkładowe przestronne mieszkanie na drugim piętrze w kamienicy w Poznaniu w dzielnicy Centrum. Dwa pokoje okna wychodzące na wschód zachód; widok na zieleń miejską. Standard wykończenia: Ściany - gładź gipsowa; Podłogi - deska; Okna -...	 drugie
351	309.0	3	69.5	4	Poznań Grunwald ul. Raszkowska	Rozkładowe przestronne mieszkanie na czwartym piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Grunwald. Trzy pokoje okna wychodzące na północ południe; widok na plac zabaw. Standard wykończenia: Ściany - glazura gładź gipsowa; Podłogi -...	 czwarte
352	199.0	2	29.0	3	Poznań Grunwald Jeżyce Górczyn Ogrody Raszyn ul. Bukowska	Polecam na sprzedaż mieszkanie przy ul. Bukowskiej. Mieszkanie usytuowane na 3 piętrze w 4 piętrowym niskim bloku. Mieszkanie po generalnym remoncie. Na powierzchnię mieszkania 29 m2 składają się 2 pokoje kuchnia z oknem łazienka oraz...	 trzecie
353	285.0	3	48.0	2	Poznań Winogrady Winiary Piatkowo Sołacz ul. Przyjaźni	Polecam na sprzedaż bardzo ładne mieszkanie 3 pokojowe na osiedlu os. Przyjaźni na poznańskich Winogradach. Lokal położony w niskim bloku na drugim piętrze w niskim bloku. Na powierzchnię mieszkania 48m2 składają się: 3 pokoje o pow. 15m2;...	 drugie
354	350.0	3	64.0	1	Poznań ul. Zbyłowita	Polecam na sprzedaż mieszkanie na parterze domu 4-rodzinnego z ogródkiem w Antoninku. Mieszkanie skład się z 2 sypialni przechodniego salonu oraz kuchni i łazienki. Główne atuty nieruchomości: • cicha i spokojna okolica • w pełni wykończony...	 pierwsze
355	230.0	1	33.17	1	Poznań Stare Miasto Święty Marcin ul. Święty Marcin	Oferta bezpośrednio od właściciela nie ponosisz kosztów pośrednictwa! Jedno z 17 wyjątkowych mieszkań zlokalizowane w rewitalizowanej kamienicy przy ul. Św. Marcin. Lokal o powierzchni 33 m2 znajdujący się na pierwszym piętrze. Mieszkanie...	 pierwsze
356	349.566	3	61.22	1	Poznań Nowe Miasto ul. Smolna 13 D	Nieruchomości Mieszkania Nieruchomości Mieszkania	 pierwsze
357	443.33099999999996	3	70.37	5	Poznań Jeżyce ul. Botaniczna	Na początku 2014 r. na poznańskich Ogrodach w jednym z najbardziej malowniczych miejsc w Poznaniu rozpoczeła się budowa Osiedla Botaniczna. Największym atutem Osiedla Botaniczna jest jego lokalizacja zapewniająca zarówno bliskość terenów...	 piate
358	318.0	3	67.0	10	Poznań Rataje ul. Stare Żegrze	ATRAKCYJNA OFERTA 318 000 ZŁ DO NEGOCJACJI !!! Sprzedam mieszkanie 3 -pokojowe 67 m2 wyremontowane i do zamieszkania. Układ niezależny - Kuchnia 8m2 po remoncie meble nowe na wymiar + pawlacz łazienka 5m2 i WC 1 5m2 - po remoncie korytarze...	 dziesiate
359	375.0	2	60.0	1	Poznań Winogrady ul. Serbska / Naramowicka 47	Zapraszamy do zapoznania się z ofertą sprzedaży przestronnego mieszkania dwupokojowego znajdującego się w wysokiej klasy kompleksie ATANERA przy skrzyżowaniu ulic Naramowicka/Serbska. Budownictwo ATANERA to nowoczesne rozwiązania sprzyjające...	 pierwsze
360	268.45	2	45.5	1	Poznań Winogrady ul. Hawelańska	Nieruchomości Mieszkania Nieruchomości Mieszkania	 pierwsze
361	200.0	2	38.0	5	Poznań Rataje	Szanowni Państwo Jako właściciel Biura Nieruchomości EURO-dom.CO oferuję Państwu profesjonalne i skuteczne usługi pośrednictwa w obrocie nieruchomościami. Nasz zespół to Pośrednicy Prawnik Biegły Rewident Podatkowy Agent Ubezpieczeniowy....	 piate
362	320.0	3	62.0	3	Poznań ul. Jana Iii Sobieskiego	62 m2 - 320.000 zł Zapraszam do zapoznania się z ofertą sprzedaży mieszkania o powierzchni 62 m2 położonego w Poznaniu na Piątkowie - osiedle Jana III Sobieskiego w bloku czteropiętrowym na trzecim piętrze. Nieruchomość składa się z trzech...	 trzecie
363	173.3	1	31.5	3	Poznań Grunwald ul. Kanałowa Kolejowa Graniczna	Polecam na sprzedaż mieszkanie w zrewitalizowanej kamienicy położonej przy ulicy Kanałowej (skrzyżowanie z Kolejową Graniczną) w Poznaniu. 0 % DLA KUPUJACYCH PRZY OFERTACH DEWELOPERSKICH Mieszkanie w stanie deweloperskim. Na uwagę zasługują...	 trzecie
364	339.0	2	40.0	1	Poznań Centrum Garbary Stare Miasto Starówka ul. Szewska	Oferuję na sprzedaż mieszkanie 2 pokojowe przy ul. Szewskiej w Centrum. Lokal położony jest na parterze zabytkowej kamienicy. Mieszkanie o powierzchni 40 m2 składa się z dwóch pomieszczeń (24m2 i 11m2) oraz przestronnej łazienki (5m2)....	 pierwsze
365	344.14099999999996	2	54.47	8	Poznań Winogrady ul. Hawelańska	Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...	 osme
366	175.0	1	32.0	10	Poznań Grunwald Centrum Górczyn Łazarz Ogrody ul. Galileusza - Ładny Układ!!!	BEZPIECZNA TRANSAKCJA JEDYNIE Z DOŚWIADCZONYM I LICENCJONOWANYM POŚREDNIKIEM!!! 100 % SATYSFAKCJI Z ZAKUPU!!! Polecam do zakupu kawalerkę położoną na Grunwaldzie ( ul. Galileusza ). Na 32 m2 składa się ustawny pokój osobna kuchnia z oknem ...	 dziesiate
367	456.19199999999995	3	76.8	4	Poznań Grunwald ul. Kamiennogórska	Mieszkać wśród spokojnej zieleni czy dać się porwać rytmowi miasta? Trudny wybór ale nie musi Cię dotyczyć jeśli zamieszkasz na Młodym Grunwaldzie! Poznaj miejsce dzięki któremu skorzystasz z wygód miasta i ciszy Lasku Marcelińskiego! Zrób...	 czwarte
368	313.572	2	54.27	4	Poznań Nowe Miasto ul. Ul. Milczańska 1	Mieszkanie w programie MDM!!! Na sprzedaż komfortowe mieszkanie o metrażu 54 27m2 na 4 piętrze przy ulicy Milczańskiej. Składa się z salonu kuchni z aneksem sypialni łazienki oraz ustawnego korytarza. Do mieszkania przynależy balkon. Mieszkanie...	 czwarte
369	270.0	2	47.2	1	Poznań Rataje ul. Os. Rzeczypospolitej	Biuro nieruchomości uprzejmie zaprasza do zakupu mieszkania położonego na Ratajach na os.Rzeczypospolitej. Nieruchomość znajduję się w cichej okolicy na 1 piętrze niskiego zadbanego bloku z cegły (widok z okien na zieleń). Klatka schodowa po...	 pierwsze
370	289.0	3	54.0	1	Poznań Rataje ul. Os.Jagiellońskie	Polecam do sprzedaży mieszkanie 3 pokojow o pow.53 50 m2 na os. Jagiellońskim usytuowane na parterze w niskim bloku. Mieszkanie sprzedawane z pełnym wyposażeniem ( zabudowa kuchenna ze sprzętem AGD wyposażona łazienka z pralką meble ruchome z...	 pierwsze
371	293.181	2	42.49	3	Poznań Stare Miasto Winogrady	| KAWALERKA Z MOŻLIWOŚCIĄ PRZEDZIELENIA NA SPRZEDAŻ wraz z WYPOSAŻENIEM! Poznań- WINOGRADY w pobliżu poznańskiej CYTADELII! Położona w willowej dzielnicy Poznania niedaleko od Centrum. MIESZKANIE o pow. 42 49m2 z balkonem usytuowane...	 trzecie
372	285.0	3	64.0	1	Poznań Piątkowo ul. Os. Bolesława Chrobrego	UWAGA! PROMOCJA! Oglądaj mieszkania z naszym biurem a my zaproponujemy Ci konkurencyjną prowizję! Zadzwoń i spytaj o to naszego doradcę! Polecam na sprzedaż mieszkanie 3-pokojowe w wysokim bloku na I piętrze przeznaczone do remontu....	 pierwsze
373	285.0	3	47.0	1	Poznań Piątkowo ul. Królewska	Mieszkanie 2009 r- ul. Królewska Os Hulewiczów /Piątkowo/. Trzy pokojowe mieszkanie z aneksem kuchennym Mieszkanie jest w pełni wyposażone Mieszkanie w bloku z cegły wybudowanym pięć lat temu. roku. Mieszkanie posiada balkon i garaż ( z osobną...	 pierwsze
374	260.226	2	42.66	4	Poznań Wilda ul. Rolna 37 I 39	Nieruchomości Mieszkania Nieruchomości Mieszkania	 czwarte
375	169.0	2	50.0	3	Poznań Wilda	Przedmiotem sprzedaży jest udział w nieruchomości ze wskazaniem na lokal mieszkalny. Mieszkanie znajduje się na III piętrze w IV kondygnacyjnej kamienicy. Powierzchnia mieszkania wynosi 50 m.kw. Mieszkanie składa się z 2 pokoi kuchni z wyjściem...	 trzecie
376	490.0	4	72.4	1	Poznań Naramowice Piątkowo Morasko ul. Jasna Rola Z Tarasem!	Kupując z pośrednikiem - kupujesz bezpiecznie z ubezpieczeniem OC od transakcji. Zapraszam do zapoznania się z ofertą sprzedaży komfortowego czteropokojowego mieszkania z tarasem znajdującego się przy ul. Jasna Rola (Naramowice). Osiedle...	 pierwsze
377	329.0	3	70.0	11	Poznań Stare Miasto Piątkowo Os. B. Chrobrego ul. Os. B. Chrobrego	ARKEI NIERUCHOMOŚCI poleca przestronne mieszkanie w doskonałej lokalizacji na Os. Bolesława Chrobrego!!! NOWA NIŻSZA CENA. OPIS MIESZKANIA: Mieszkanie trzypokojowe na Os. Bolesława Chrobrego o powierzchni 70 m2 znajduje się na 11 piętrze w...	
378	296.56	3	49.71	3	Poznań Winogrady ul. Hawelańska	Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...	 trzecie
379	260.0	2	43.0	2	Poznań Grunwald Centrum Łazarz Ogrody Górczyn ul. Kuźnicza - Polecam!!!	BEZPIECZNA TRANSAKCJA JEDYNIE Z DOŚWIADCZONYM I LICENCJONOWANYM POŚREDNIKIEM!!! 100 % SATYSFAKCJI Z ZAKUPU!!! Polecam do zakupu 2 pokojowe mieszkanie położone na Grunwald ( ul. Kuźnicza ). Na 43 m2 składają się dwa ustawne i nieprzechodnie...	 drugie
380	177.76	2	40.4	1	Poznań Wilda Wilda ul. Kosińskiego	Oferta bezpośrednia. Nie ponosisz kosztów pośrednictwa. Mieszkanie 40 4 mkw w kamienicy po rewitalizacji. Budynek przeszedł kompleksowy remont obejmujący m.in. remont dachu elewacji dziedzińca wymianę pionów przyłączenie cieplika...	 pierwsze
381	280.0	2	57.1	3	Poznań Centrum ul. Rybaki	Ciche mieszkanie na trzecim piętrze w kamienicy w Poznaniu w dzielnicy Centrum. Dwa pokoje okna wychodzące na zachód; widok na podwórko. Standard wykończenia: Ściany - gładź gipsowa; Podłogi - panele podłogowe; Okna - PCV; Parapety - PCV....	 trzecie
382	375.0	2	62.4	1	Poznań Stare Miasto ul. Czapla	Polecam na sprzedaż 2-pokojowe mieszkanie na ul. Czapla (Winogrady). Mieszkanie w bardzo dobrej lokalizacji blisko centrum (10 minut do Starego Rynku). Blok w niskiej zabudowie wybudowany w solidnej technologii z cegły z 1997 roku. Mieszkanie...	 pierwsze
383	275.0	3	47.0	3	Poznań ul. Os. Bohaterów Ii Wojny Światowej	Witam! Mam na imię Agata i w biurze nieruchomości Platan Investments pomagam moim klientom w odnalezieniu wymarzonego mieszkania. Robię to sprawnie i konkretnie mając na uwadze ulubioną mantrę- czas to pieniądz . Na czym Ci zależy? Jeśli na...	 trzecie
384	402.0	3	67.0	2	Poznań Ogrody	Na sprzedaż trzypokojowe mieszkanie położone na drugim piętrze w nowoczesnym budynku z windą o podwyższonym standardzie. Zamknięte chronione osiedle. Mieszkanie składa się z: pokoju dziennego połączonego z bardzo dużym balkonem 2 sypialni ...	 drugie
385	270.0	1	34.0	10	Poznań Stare Miasto Winogrady ul. Os. Zwycięstwa	***WINOGRADY***32M2***PO REMONCIE*** Gustownie urządzona kawalerka o powierzchni 34m2 na Osiedlu Zwycięstwa w Poznaniu. Mieszkanie położone na dziesiątym piętrze szesnastopiętrowego bloku z wielkiej płyty z 1980r. Na powierzchni 34 m2...	 dziesiate
386	459.0	3	64.4	2	Poznań Naramowice ul. Błażeja	Polecam na sprzedaż luksusowe 3-pokojowe mieszkanie w poznańskich Naramowicach przy ul. Błażeja. Lokal zajmuje powierzchnię 64 4 mkw. i znajduje się na 2 piętrze niskiego budynku. Składa się z 3 pokoi: 2 niezależnych sypialni oraz salonu z...	 drugie
387	625.0	4	120.0	1	Poznań ul. Saperska	Prezentowana nieruchomość to dom w zabudowie blizniaczej o powierzchni 120 m2 z przydomowym ogródkiem.Dom zlokalizowany jest w Poznaniu na ul.Saperskiej ( Wilda ) w bliskiej odległości od centrum ( 10 min). Dom składa się z przestronnego...	 pierwsze
388	259.0	3	53.5	1	Poznań Rataje ul. Os. Czecha	Nowa niższa cena!!! Polecam na sprzedaż 3 pokojowe mieszkanie na pierwszym piętrze w niskim ocieplonym bloku. Na lokal składają się 3 niezależne pokoje jeden z balkonem przestronny przedpokój kuchnia osobna z oknem łazienka w płytkach z wanną....	 pierwsze
389	374.775	3	65.75	3	Poznań Wilda ul. Rolna 37 I 39	Nieruchomości Mieszkania Nieruchomości Mieszkania	 trzecie
390	200.0	1	36.7	1	Poznań Strzeszyn ul. Biskupińska	OKAZJA!!! Piękna kawalerka z wydzielonym aneksem sypialnianym w nowym budownictwie. ROK BUDOWY 2000. Dzięki oknom które znajdują się od strony południowej w mieszkaniu jest jasno. Odnowione zostały ściany wymienione blaty kuchenne oraz...	 pierwsze
391	219.0	2	49.0	2	Poznań Łazarz ul. Ciche I Słoneczne W Oficynie Blisko Mtp	Na sprzedaż bardzo ciekawe mieszkanie o pow. ok 49 m2 na 2 piętrze oficyny bardzo dobrze utrzymanej kamienicy z 1906 r. blisko węzła komunikacyjnego – most dworcowy w okolicy Targów dworca i Galerii Poznań City Center – ul. Małeckiego. Oferta...	 drugie
392	750.0	3	108.2	3	Poznań ul. Wojskowa	POLECAM BARDZO ATRAKCYJNY APARTAMENT W CENTRUM POZNANIA.UL WOJSKOWA Główne atuty nieruchomości: • bliskość komunikacji miejskiej • wysoki standard wykończeń • prestiżowy budynek Nieruchomość złożona z: • salon 30 m.kw • kuchnia otwarta bez...	 trzecie
393	299.0	3	51.53	2	Poznań Górczyn ul. Daleka	Polecamy atrakcyjną ofertę sprzedaży mieszkań w stanie deweloperskim. 0 zł podatku PCC 0 % prowizji Bieżąca oferta obejmuje trzypokojowy lokal o powierzchni użytkowej 51 53 m2 położony na drugim piętrze nowoczesnego osiedla budynków...	 drugie
394	259.0	4	74.78	1	Poznań Czapury	Nieruchomości Mieszkania Nieruchomości Mieszkania	 pierwsze
395	182.0	1	31.0	1	Poznań Wilda Centrum Rataje Dębiec ul. Dolina	Polecam na sprzedaż kawalerkę znajdującą się na parterze w kamienicy przy ul. Dolina. Jest to mała uliczka położona w okolicy skrzyżowania ul. Chwiałkowskiego i Górna Wilda. Na powierzchnię mieszkania 31 m2 składają się: pokój kuchnia ...	 pierwsze
396	325.0	2	50.0	2	Poznań Jeżyce ul. Nowy Świat Ogrody Jeżyce	Polecam do sprzedaży bardzo ładne funkcjonalne 2 pokojowe mieszkanie w układzie niezależnym zlokalizowane przy ulicy Nowy Świat. Mieszkanie o pow. 50 m2 znajduje się na 2 piętrze w niskim bloku z cegły. LOKALIZACJA: Doskonała! W pobliżu...	 drugie
397	360.0	2	56.5	1	Poznań Centrum Stare Miasto ul. Strzałowa Rybaki Długa	Polecam na sprzedaż-Strzałowa-Rybaki Ścisłe Centrum Poznania Mieszkanie znajduje się na pierwszym piętrze kamienicy . Mieszkanie o powierzchni 56 5m kw składa się z: 2 pokoje łazienki z wc (płytki nowe instalacje) kuchni (płytki nowe meble)....	 pierwsze
398	436.51800000000003	3	71.69	2	Poznań Grunwald ul. Gotowe Do Odbioru Jeleniogórska Mdm	3-POKOJOWE - GOTOWE DO ODBIORU nr mieszkania: F/85 cena brutto: 451.518 02 zł CENA PROMOCYJNA DO KOŃCA WRZEŚNIA: 436.518 02 zł BRUTTO kondygnacja: II piętro balkon: tak komórka lokatorska: 3 52 m2 wliczona w cenę mieszkania dodatkowe opcje: -...	 drugie
399	290.0	3	64.0	1	Poznań Grunwald Łazarz ul. Łukaszewicza	Oferuję Państwu ładne mieszkanie o powierzchni 64m2. Główne atuty nieruchomości: • doskonała komunikacja z centrum • rozkład pomieszczeń • bliskość szkoły przedszkola gimnazjum Nieruchomość złożona z: • pokój 18 m.kw • pokój 11 m.kw • pokój...	 pierwsze
400	310.0	3	48.0	1	Poznań Stare Miasto ul. Os. Pod Lipami	Polecam na sprzedaż 3-pokojowe mieszkanie 48m2. Własnościowe z księgą wieczystą. Klatka schodowa czysta i zadbana. Mieszkanie jest bardzo ciche ciepłe i jasne. Po generalnym remoncie nie wymaga żadnych dodatkowych nakładów pienieżnych....	 pierwsze
401	402.0	3	67.0	2	Poznań Jeżyce	Na sprzedaż trzypokojowe mieszkanie położone na drugim piętrze w nowoczesnym budynku z windą o podwyższonym standardzie. Zamknięte chronione osiedle. Mieszkanie składa się z: pokoju dziennego połączonego z bardzo dużym balkonem 2 sypialni ...	 drugie
402	329.0	3	67.0	9	Poznań Rataje ul. Stare Żegrze	Bardzo ładne przestronne mieszkanie w wieżowcu na os. Stare Żegrze. Blok świeżo po termomodernizacji. Mieszkanie mieści się na 9 piętrze (blok z windą). 67m2 - trzy ładne ustawne pokoje. Salon z wyjściem na dużą loggię 25m2 oraz dwa mniejsze...	 dziewiate
403	276.095	1	41.0	4	Poznań Wilda Centrum ul. Chwiałkowskiego Wierzbięcice	OFERTA ZWOLNIONA Z PROWIZJI OD KUPUJĄCEGO! OFERTA 0%! Oferta z rynku pierwotnego. Dostępne mieszkania w metrażach od 41 m2 do 46 m2. Mieszkania w Kamienicy Wildeckiej są doskonałą propozycją dla osób ceniących wyrafinowany miejski styl i...	 czwarte
